#CAMI Submission for Taxonomic Profiling
@Version:0.9.2
@SampleID:pensive_curie_3
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain
@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE
390846	genus	2|976|768503|768507|563798|390846	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Echinicola	0.0199560965875
68287	genus	2|1224|28211|356|69277|68287	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Mesorhizobium	1.09758531231
68288	genus	2|976|768503|768507|563798|68288	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Cyclobacterium	0.0199560965875
96	genus	2|1224|28216|713636|90627|96	Bacteria|Proteobacteria|Betaproteobacteria|Gallionellales|Gallionellaceae|Gallionella	0.039912193175
89966	genus	2|976|768503|768507|89373|89966	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Hymenobacter	0.07982438635
83618	genus	2|1224|1236|135614|32033|83618	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Pseudoxanthomonas	0.0997804829375
83612	genus	2|976|117743|200644|49546|83612	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Psychroflexus	0.0199560965875
83614	genus	2|1224|1236|135614|32033|83614	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Luteimonas	0.039912193175
157920	genus	2|201174|1760|85006|85017|157920	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Promicromonosporaceae|Cellulosimicrobium	0.0598682897625
862261	genus	2|1239|186801|68295|186814|862261	Bacteria|Firmicutes|Clostridia|Thermoanaerobacterales|Thermoanaerobacteraceae|Caldanaerobius	0.0199560965875
89583	genus	2|1224|28211|204441|433|89583	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Gluconacetobacter	0.039912193175
2034	genus	2|201174|1760|85006|85023|2034	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Curtobacterium	0.07982438635
93682	genus	2|1224|28211|204455|31989|93682	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Roseivivax	0.039912193175
57665	genus	2|1224|29547|213849|72294|57665	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Sulfurospirillum	0.07982438635
179	genus	2|40117|203693|189778|189779|179	Bacteria|Nitrospirae|Nitrospira|Nitrospirales|Nitrospiraceae|Leptospirillum	0.0598682897625
171	genus	2|203691|203692|170|171	Bacteria|Spirochaetes|Spirochaetia|Leptospiraceae|Leptospira	0.259429255638
32067	genus	2|32066|203490|203491|1129771|32067	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia	0.07982438635
665874	genus	2|1224|28216|80840|80864|665874	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Limnohabitans	0.0598682897625
1763	genus	2|201174|1760|85007|1762|1763	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium	0.997804829375
40222	genus	2|1224|1236|72273|135616|40222	Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Methylophaga	0.0997804829375
580024	genus	2|201174|84998|1643822|1643826|580024	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Enterorhabdus	0.0199560965875
212790	genus	2|200783|187857|32069|224027|212790	Bacteria|Aquificae|Aquificae|Aquificales|Hydrogenothermaceae|Sulfurihydrogenibium	0.039912193175
1257	genus	2|1239|186801|186802|186804|1257	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptostreptococcaceae|Peptostreptococcus	0.07982438635
308906	genus	10239|10486|308906	Viruses|Iridoviridae|Megalocytivirus	0.0199560965875
73918	genus	2|1239|186801|186802|539000|73918	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiales Family XVII. Incertae Sedis|Thermaerobacter	0.0199560965875
107	genus	2|976|768503|768507|89373|107	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Spirosoma	0.0199560965875
255204	genus	2|201174|1760|85006|85023|255204	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Pseudoclavibacter	0.0199560965875
84108	genus	2|201174|84998|1643822|1643826|84108	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Slackia	0.0598682897625
149698	genus	2|1224|28216|80840|75682|149698	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Massilia	0.0997804829375
5052	genus	2759|4890|147545|5042|1131492|5052	Eukaryota|Ascomycota|Eurotiomycetes|Eurotiales|Aspergillaceae|Aspergillus	0.0997804829375
1091	genus	2|1090|191410|191411|191412|1091	Bacteria|Chlorobi|Chlorobia|Chlorobiales|Chlorobiaceae|Chlorobium	0.039912193175
249523	genus	2|1224|1236|135622|72275|249523	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Aestuariibacter	0.0199560965875
655183	genus	2|1239|91061|186826|33958|1578|655183	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus casei group	0.0199560965875
316612	genus	2|1224|28216|80840|316612	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Methylibium	0.0997804829375
92244	genus	2|1224|1236|72273|135616|92244	Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Thioalkalimicrobium	0.0199560965875
88723	genus	2157|28890|183963|1644060|1644061|88723	Archaea|Euryarchaeota|Halobacteria|Natrialbales|Natrialbaceae|Natrinema	0.07982438635
1329200	genus	2|1239|91061|1385|186817|1329200	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Fictibacillus	0.0199560965875
332951	genus	2157|28890|183963|1644060|1644061|332951	Archaea|Euryarchaeota|Halobacteria|Natrialbales|Natrialbaceae|Halovivax	0.0199560965875
2184	genus	2157|28890|183939|2182|2183|2184	Archaea|Euryarchaeota|Methanococci|Methanococcales|Methanococcaceae|Methanococcus	0.039912193175
157	genus	2|203691|203692|136|137|157	Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema	0.23947315905
244698	genus	2|976|117743|200644|49546|244698	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Gillisia	0.0997804829375
2723	genus	2|1224|28211|204455|69657|2723	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Hyphomonadaceae|Hirschia	0.0199560965875
184923	genus	2|1224|28211|356|45404|184923	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Beijerinckiaceae|Methylocapsa	0.039912193175
810	genus	2|204428|204429|51291|809|810	Bacteria|Chlamydiae|Chlamydiia|Chlamydiales|Chlamydiaceae|Chlamydia	0.119736579525
816	genus	2|976|200643|171549|815|816	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides	0.6385950908
67572	genus	2|1224|1236|135622|267894|67572	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Psychromonadaceae|Psychromonas	0.039912193175
291183	genus	2|976|117743|200644|49546|291183	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Lacinutrix	0.0598682897625
1707	genus	2|201174|1760|85006|85016|1707	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Cellulomonadaceae|Cellulomonas	0.0997804829375
157226	genus	2|1239|91061|1385|186818|157226	Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|Jeotgalibacillus	0.0997804829375
33951	genus	2|1239|186801|186802|186806|33951	Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Acetobacterium	0.0199560965875
392332	genus	2|1224|28221|69541|213422|392332	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfuromonadales|Geobacteraceae|Geoalkalibacter	0.039912193175
64159	genus	2|200783|187857|1485951|558314|64159	Bacteria|Aquificae|Aquificae|Desulfurobacteriales|Desulfurobacteriaceae|Desulfurobacterium	0.039912193175
1143004	genus	2|1224|28211|356|45404|1143004	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Beijerinckiaceae|Methyloferula	0.0199560965875
85265	genus	2|1224|28211|204441|41295|85265	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Phaeospirillum	0.0199560965875
680114	genus	10239|28883|10662|680114	Viruses|Caudovirales|Myoviridae|I3likevirus	0.0199560965875
234	genus	2|1224|28211|356|118882|234	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Brucellaceae|Brucella	0.199560965875
35800	genus	2|1293497|1293498|1293499|407032|35800	Bacteria|Nitrospinae|Nitrospinia|Nitrospinales|Nitrospinaceae|Nitrospina	0.07982438635
5073	genus	2759|4890|147545|5042|1131492|5073	Eukaryota|Ascomycota|Eurotiomycetes|Eurotiales|Aspergillaceae|Penicillium	0.0997804829375
933	genus	2|1224|1236|72273|135616|933	Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Thiomicrospira	0.0997804829375
136842	genus	2|1224|1236|72274|135621|286|136842	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas chlororaphis group	0.0199560965875
136843	genus	2|1224|1236|72274|135621|286|136843	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Pseudomonas|Pseudomonas fluorescens group	0.0199560965875
186650	genus	2|1224|28211|356|119045|186650	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylobacteriaceae|Microvirga	0.07982438635
48075	genus	2|1224|1236|135619|135620|48075	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Oceanospirillaceae|Marinobacterium	0.039912193175
48073	genus	2|1224|1236|1706369|1706373|48073	Bacteria|Proteobacteria|Gammaproteobacteria|Cellvibrionales|Microbulbiferaceae|Microbulbifer	0.039912193175
46239	genus	2|544448|31969|186328|33925|46239	Bacteria|Tenericutes|Mollicutes|Entomoplasmatales|Entomoplasmataceae|Mesoplasma	0.0598682897625
497726	genus	2157|651137|1643678|1033996|1033997|497726	Archaea|Thaumarchaeota|Nitrososphaeria|Nitrososphaerales|Nitrososphaeraceae|Nitrososphaera	0.0199560965875
378210	genus	2|1224|28216|206389|75787|378210	Bacteria|Proteobacteria|Betaproteobacteria|Rhodocyclales|Rhodocyclaceae|Methyloversatilis	0.0997804829375
45989	genus	2157|28890|224756|2191|2194|45989	Archaea|Euryarchaeota|Methanomicrobia|Methanomicrobiales|Methanomicrobiaceae|Methanoculleus	0.0598682897625
182623	genus	2|1224|28221|213462|213468|182623	Bacteria|Proteobacteria|Deltaproteobacteria|Syntrophobacterales|Syntrophaceae|Smithella	0.07982438635
28895	genus	2|1239|186801|68295|543371|28895	Bacteria|Firmicutes|Clostridia|Thermoanaerobacterales|Thermoanaerobacterales Family III. Incertae Sedis|Thermoanaerobacterium	0.0598682897625
281915	genus	2|1224|28216|80840|80864|281915	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Curvibacter	0.0199560965875
171412	genus	2|1239|91061|186826|186827|171412	Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Eremococcus	0.039912193175
369400	genus	2|976|117743|200644|49546|369400	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flaviramulus	0.0199560965875
204037	genus	2|1224|1236|91347|543|204037	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Dickeya	0.23947315905
362865	genus	2|1224|28211|204457|41297|362865	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Sphingomonadaceae|Sandarakinorhabdus	0.039912193175
836	genus	2|976|200643|171549|171551|836	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas	0.359209738575
838	genus	2|976|200643|171549|171552|838	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella	0.7982438635
13134	genus	2|1224|28211|204441|41295|13134	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Magnetospirillum	0.039912193175
305899	genus	2|1224|1236|135619|224379|305899	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Hahellaceae|Endozoicomonas	0.07982438635
351094	genus	2|1239|91061|1385|186817|351094	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Paucisalibacillus	0.039912193175
511678	genus	2|1224|1236|135623|641|511678	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Aliivibrio	0.0598682897625
173479	genus	2|142182|219685|219686|219687|173479	Bacteria|Gemmatimonadetes|Gemmatimonadetes|Gemmatimonadales|Gemmatimonadaceae|Gemmatimonas	0.039912193175
958	genus	2|1224|28221|213481|213483|958	Bacteria|Proteobacteria|Deltaproteobacteria|Bdellovibrionales|Bdellovibrionaceae|Bdellovibrio	0.07982438635
40136	genus	2|1224|28211|356|41294|40136	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Oligotropha	0.039912193175
2755	genus	2|1239|91061|1385|186820|2755	Bacteria|Firmicutes|Bacilli|Bacillales|Listeriaceae|Brochothrix	0.0199560965875
241192	genus	2|200940|67799|188710|188711|241192	Bacteria|Thermodesulfobacteria|Thermodesulfobacteria|Thermodesulfobacteriales|Thermodesulfobacteriaceae|Thermodesulfatator	0.0199560965875
75309	genus	2|1224|1236|135614|1775411|75309	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Rhodanobacteraceae|Rhodanobacter	0.119736579525
64968	genus	2|1224|1236|135619|135620|64968	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Oceanospirillaceae|Marinospirillum	0.0199560965875
914	genus	2|1224|28216|32003|206379|914	Bacteria|Proteobacteria|Betaproteobacteria|Nitrosomonadales|Nitrosomonadaceae|Nitrosomonas	0.0598682897625
911	genus	2|1224|28211|356|41294|911	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Nitrobacter	0.039912193175
334107	genus	2|1224|28216|206351|481|334107	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Conchiformibius	0.0199560965875
1033	genus	2|1224|28211|356|41294|1033	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Afipia	0.0997804829375
34067	genus	2|1224|1236|72273|135616|34067	Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Cycloclasticus	0.0598682897625
635	genus	2|1224|1236|91347|543|635	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Edwardsiella	0.07982438635
637	genus	2|1224|1236|91347|543|637	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Arsenophonus	0.0199560965875
1111	genus	2|1224|28211|204457|335929|1111	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Porphyrobacter	0.07982438635
207599	genus	2|201174|1497346|588673|320599|207599	Bacteria|Actinobacteria|Thermoleophilia|Solirubrobacterales|Solirubrobacteraceae|Solirubrobacter	0.039912193175
28073	genus	2|1117|1150|28073	Bacteria|Cyanobacteria|Oscillatoriales|Lyngbya	0.0598682897625
258255	genus	2|1224|28211|204455|31989|258255	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Pseudovibrio	0.0598682897625
87882	genus	2|1224|28216|80840|119060|32008|87882	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia cepacia complex	0.0199560965875
1170227	genus	2|640293|1170227	Bacteria|candidate division NC10|Candidatus Methylomirabilis	0.039912193175
428711	genus	2|508458|649775|649776|649777|428711	Bacteria|Synergistetes|Synergistia|Synergistales|Synergistaceae|Jonquetella	0.0199560965875
194	genus	2|1224|29547|213849|72294|194	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter	0.419078028338
191291	genus	2|1224|29547|235899|224467|191291	Bacteria|Proteobacteria|Epsilonproteobacteria|Nautiliales|Nautiliaceae|Nautilia	0.0199560965875
39845	genus	2|201174|1760|85010|2070|39845	Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Actinokineospora	0.039912193175
63743	genus	2157|28890|183963|2235|2236|63743	Archaea|Euryarchaeota|Halobacteria|Halobacteriales|Halobacteriaceae|Natronomonas	0.0199560965875
106178	genus	2|1224|28211|766|942|943|106178	Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Anaplasmataceae|Ehrlichia|canis group	0.0199560965875
63298	genus	2759|5204|5257|5267|5268|63298	Eukaryota|Basidiomycota|Ustilaginomycetes|Ustilaginales|Ustilaginaceae|Pseudozyma	0.0598682897625
6	genus	2|1224|28211|356|335928|6	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Azorhizobium	0.0199560965875
425	genus	2|1224|28211|356|31993|425	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Methylocystaceae|Methylosinus	0.07982438635
44011	genus	2|1224|1236|135622|267892|44011	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Ferrimonadaceae|Ferrimonas	0.039912193175
1283308	genus	10239|11157|11158|1283308	Viruses|Mononegavirales|Paramyxoviridae|Ferlavirus	0.039912193175
33926	genus	2|544448|31969|186329|2146|33926	Bacteria|Tenericutes|Mollicutes|Acholeplasmatales|Acholeplasmataceae|Candidatus Phytoplasma	0.0598682897625
129337	genus	2|1239|91061|1385|186817|129337	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Geobacillus	0.299341448813
1301	genus	2|1239|91061|186826|1300|1301	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus	1.19736579525
497	genus	2|1224|1236|72274|468|497	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Psychrobacter	0.23947315905
150247	genus	2|1239|91061|1385|186817|150247	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Anoxybacillus	0.119736579525
84111	genus	2|201174|84998|1643822|1643826|84111	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Eggerthella	0.0997804829375
970	genus	2|1239|909932|909929|31977|970	Bacteria|Firmicutes|Negativicutes|Selenomonadales|Veillonellaceae|Selenomonas	0.299341448813
36739	genus	2|201174|1760|85006|85020|36739	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Dermabacteraceae|Dermabacter	0.039912193175
978	genus	2|976|768503|768507|89373|978	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Cytophaga	0.0199560965875
84567	genus	2|976|117747|200666|84566|84567	Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Pedobacter	0.179604869288
84565	genus	2|1224|1236|91347|543|84565	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Sodalis	0.039912193175
33194	genus	2759|4890|147541|92860|28556|33194	Eukaryota|Ascomycota|Dothideomycetes|Pleosporales|Pleosporaceae|Bipolaris	0.039912193175
34008	genus	2|1224|28211|204455|31989|34008	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Rhodovulum	0.0598682897625
79206	genus	2|1239|186801|186802|186807|79206	Bacteria|Firmicutes|Clostridia|Clostridiales|Peptococcaceae|Desulfosporosinus	0.0997804829375
31983	genus	2|1239|1737404|1737405|1570339|31983	Bacteria|Firmicutes|Tissierellia|Tissierellales|Peptoniphilaceae|Helcococcus	0.039912193175
43356	genus	2|201174|1760|85010|2070|43356	Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Kutzneria	0.039912193175
51366	genus	2|1224|1236|135623|641|51366	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Salinivibrio	0.039912193175
120793	genus	2|201174|1760|85007|1762|1763|120793	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium avium complex (MAC)	0.0199560965875
88129	genus	10239|568247|88129	Viruses|Ophioviridae|Ophiovirus	0.0199560965875
274591	genus	2|1224|28211|356|69277|274591	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Hoeflea	0.0598682897625
872	genus	2|1224|28221|213115|194924|872	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio	0.3192975454
2742	genus	2|1224|1236|135622|72275|2742	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Marinobacter	0.259429255638
2747	genus	2|1239|91061|186826|186828|2747	Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium	0.179604869288
561367	genus	2|976|117743|200644|49546|561367	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Salinimicrobium	0.0199560965875
168694	genus	2|201174|1760|85008|28056|168694	Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Salinispora	0.07982438635
57493	genus	2|201174|1760|85006|1268|57493	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Kocuria	0.0997804829375
57494	genus	2|201174|1760|85006|1268|57494	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Nesterenkonia	0.07982438635
57495	genus	2|201174|1760|85006|145357|57495	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Dermacoccaceae|Dermacoccus	0.0598682897625
28033	genus	2|1239|186801|186802|539000|28033	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiales Family XVII. Incertae Sedis|Sulfobacillus	0.0598682897625
953	genus	2|1224|28211|766|942|953	Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Anaplasmataceae|Wolbachia	0.139692676113
134813	genus	2157|28890|183963|1644060|1644061|134813	Archaea|Euryarchaeota|Halobacteria|Natrialbales|Natrialbaceae|Natronorubrum	0.0199560965875
41275	genus	2|1224|28211|204458|76892|41275	Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas	0.0997804829375
12163	genus	10239|675063|675068|12163	Viruses|Tymovirales|Betaflexiviridae|Carlavirus	0.07982438635
290425	genus	2|1224|28216|80840|506|290425	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Alcaligenaceae|Advenella	0.039912193175
1218489	genus	10239|687329|1218489	Viruses|Anelloviridae|Lambdatorquevirus	0.0199560965875
168934	genus	2|1224|28211|204441|41295|168934	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Thalassospira	0.07982438635
869896	genus	2157|28890|183963|1644055|1644056|869896	Archaea|Euryarchaeota|Halobacteria|Haloferacales|Haloferacaceae|Halonotius	0.0598682897625
1663	genus	2|201174|1760|85006|1268|1663	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Arthrobacter	0.6385950908
590	genus	2|1224|1236|91347|543|590	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Salmonella	0.139692676113
187144	genus	2|187144	Bacteria|Caldithrix	0.0199560965875
186765	genus	10239|28883|10699|186765	Viruses|Caudovirales|Siphoviridae|Lambdalikevirus	0.119736579525
338	genus	2|1224|1236|135614|32033|338	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Xanthomonas	0.359209738575
629295	genus	2|201174|1760|85011|2062|1883|629295	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces griseus group	0.0199560965875
114277	genus	2|1224|28211|766|775|780|114277	Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Rickettsiaceae|Rickettsia|spotted fever group	0.0199560965875
36910	genus	2759|4890|4891|4892|27319|36910	Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Metschnikowiaceae|Clavispora	0.039912193175
292632	genus	2|1239|186801|186802|541000|292632	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Subdoligranulum	0.039912193175
432330	genus	2|1239|91061|1385|186823|432330	Bacteria|Firmicutes|Bacilli|Bacillales|Alicyclobacillaceae|Tumebacillus	0.039912193175
162289	genus	2|1239|1737404|1737405|1570339|162289	Bacteria|Firmicutes|Tissierellia|Tissierellales|Peptoniphilaceae|Peptoniphilus	0.119736579525
2013	genus	2|201174|1760|85012|83676|2013	Bacteria|Actinobacteria|Actinobacteria|Streptosporangiales|Nocardiopsaceae|Nocardiopsis	0.139692676113
946234	genus	2|1239|186801|186802|946234	Bacteria|Firmicutes|Clostridia|Clostridiales|Flavonifractor	0.039912193175
1433986	genus	2|1224|28211|204455|31989|1433986	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Actibacterium	0.039912193175
4895	genus	2759|4890|147554|34346|4894|4895	Eukaryota|Ascomycota|Schizosaccharomycetes|Schizosaccharomycetales|Schizosaccharomycetaceae|Schizosaccharomyces	0.039912193175
81463	genus	2|1239|909932|909929|31977|81463	Bacteria|Firmicutes|Negativicutes|Selenomonadales|Veillonellaceae|Anaeromusa	0.0199560965875
327159	genus	2|1224|28216|327159	Bacteria|Proteobacteria|Betaproteobacteria|Candidatus Accumulibacter	0.179604869288
1508657	genus	2|1239|186801|186802|541000|1508657	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminiclostridium	0.119736579525
5340	genus	2759|5204|155619|5338|5339|5340	Eukaryota|Basidiomycota|Agaricomycetes|Agaricales|Agaricaceae|Agaricus	0.0199560965875
478070	genus	2|1224|28211|204455|31989|478070	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Labrenzia	0.039912193175
28050	genus	2|1239|186801|186802|186803|28050	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospira	0.039912193175
1645	genus	2|201174|1760|85006|1268|1645	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Renibacterium	0.0199560965875
1647	genus	2|1239|526524|526525|128827|1647	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelothrix	0.0598682897625
1649	genus	2|1239|91061|1385|186818|1649	Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|Kurthia	0.07982438635
1205	genus	2|1117|1150|1205	Bacteria|Cyanobacteria|Oscillatoriales|Trichodesmium	0.0199560965875
5550	genus	2759|4890|147545|33183|34384|5550	Eukaryota|Ascomycota|Eurotiomycetes|Onygenales|Arthrodermataceae|Trichophyton	0.039912193175
586	genus	2|1224|1236|91347|543|586	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Providencia	0.07982438635
357	genus	2|1224|28211|356|82115|357	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Agrobacterium	0.179604869288
