#CAMI Submission for Taxonomic Profiling
@Version:0.9.2
@SampleID:lonely_davinci_5
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain
@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE
1417296	species	2|1224|28211|204455|31989|1097466|1417296	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Defluviimonas|Defluviimonas sp. 20V17	0.0113649278327
272129	species	2|1117|1150|1501433|272129	Bacteria|Cyanobacteria|Oscillatoriales|Kamptonema|[Oscillatoria] sp. PCC 6506	0.0113649278327
205872	species	10239|28883|10699|1623282|205872	Viruses|Caudovirales|Siphoviridae|Che9clikevirus|Mycobacterium phage Che9c	0.0113649278327
741091	species	2|1224|1236|91347|543|34037|741091	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Rahnella|Rahnella sp. Y9602	0.0113649278327
421000	species	2|1224|28211|204455|31989|60136|421000	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Sulfitobacter|Sulfitobacter donghicola	0.0113649278327
1262958	species	2|1239|186801|186802|541000|1263|1262958	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus|Ruminococcus sp. CAG:403	0.0113649278327
181070	species	2|1239|186801|186802|181069|181070	Bacteria|Firmicutes|Clostridia|Clostridiales|Proteocatella|Proteocatella sphenisci	0.0113649278327
1243180	species	2157|28890|183963|1644055|1644056|2251|1243180	Archaea|Euryarchaeota|Halobacteria|Haloferacales|Haloferacaceae|Haloferax|Haloferax sp. BAB2207	0.0113649278327
301953	species	2|1239|186801|68295|543371|44000|301953	Bacteria|Firmicutes|Clostridia|Thermoanaerobacterales|Thermoanaerobacterales Family III. Incertae Sedis|Caldicellulosiruptor|Caldicellulosiruptor acetigenus	0.0113649278327
1262952	species	2|1239|186801|186802|541000|1263|1262952	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus|Ruminococcus sp. CAG:177	0.0113649278327
1262953	species	2|1239|186801|186802|541000|1263|1262953	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus|Ruminococcus sp. CAG:254	0.0113649278327
1262950	species	2|1239|186801|186802|541000|1263|1262950	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus|Ruminococcus sp. CAG:108	0.0113649278327
1262951	species	2|1239|186801|186802|541000|1263|1262951	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus|Ruminococcus sp. CAG:17	0.0113649278327
144197	species	2759|7711|186623|30863|80992|144197	Eukaryota|Chordata|Actinopteri|Pomacentridae|Stegastes|Stegastes partitus	0.0113649278327
1262957	species	2|1239|186801|186802|541000|1263|1262957	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus|Ruminococcus sp. CAG:382	0.0113649278327
1262954	species	2|1239|186801|186802|541000|1263|1262954	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus|Ruminococcus sp. CAG:330	0.0113649278327
1262955	species	2|1239|186801|186802|541000|1263|1262955	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus|Ruminococcus sp. CAG:353	0.0113649278327
931074	species	2|1239|91061|186826|81850|46254|931074	Bacteria|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Oenococcus|Oenococcus alcoholitolerans	0.0113649278327
1208321	species	2|1224|1236|135619|135620|28253|1208321	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Oceanospirillaceae|Marinomonas|Marinomonas profundimaris	0.0113649278327
1208324	species	2|1224|28211|204455|31989|875170|1208324	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Celeribacter|Celeribacter indicus	0.0113649278327
1471481	species	2|1117|1212|1217|1218|1471481	Bacteria|Cyanobacteria|Prochlorales|Prochlorococcaceae|Prochlorococcus|Prochlorococcus sp. scB243_496M6	0.0113649278327
1463890	species	2|201174|1760|85011|2062|1883|1463890	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces sp. NRRL S-1831	0.0113649278327
150829	species	2|203691|203692|136|137|157|150829	Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae|Treponema|Treponema azotonutricium	0.0113649278327
92181	species	2|1224|28211|356|772|773|92181	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bartonellaceae|Bartonella|Bartonella koehlerae	0.0113649278327
1218508	species	2|1239|91061|186826|33958|1578|1218508	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus mellis	0.0113649278327
1244513	species	2|1224|1236|135614|32033|83614|1244513	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Luteimonas|Luteimonas huabeiensis	0.0113649278327
693096	species	2|201174|1760|85011|2062|1883|693096	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces sp. CNR-918 PL04	0.0113649278327
431060	species	2|1224|28216|80840|93681|431060	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Roseateles|Roseateles terrae	0.0113649278327
1540091	species	10239|28883|10662|1540091	Viruses|Caudovirales|Myoviridae|Bacillus phage Moonbeam	0.0113649278327
1451261	species	2|201174|1760|85006|85023|33882|1451261	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Microbacterium|Microbacterium sp. MRS-1	0.0113649278327
266009	species	2|1224|28216|206350|32011|81682|266009	Bacteria|Proteobacteria|Betaproteobacteria|Methylophilales|Methylophilaceae|Methylovorus|Methylovorus glucosotrophus	0.0113649278327
262077	species	2|1224|1236|135622|72275|2742|262077	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Marinobacter|Marinobacter daepoensis	0.0113649278327
405041	species	2|201174|1760|85011|2062|1883|405041	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces sp. HK1	0.0113649278327
131081	species	2|201174|1760|85007|1653|1716|131081	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium capitovis	0.0113649278327
9940	species	2759|7711|40674|9895|9935|9940	Eukaryota|Chordata|Mammalia|Bovidae|Ovis|Ovis aries	0.0113649278327
658657	species	2|1239|526524|526525|128827|658657	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelotrichaceae bacterium 21_3	0.0113649278327
1492737	species	2|976|117743|200644|49546|237|1492737	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium sp. EM1308	0.0113649278327
1492738	species	2|976|117743|200644|49546|237|1492738	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium sp. EM1321	0.0113649278327
257438	species	2|1224|28211|204441|433|441|257438	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Gluconobacter|Gluconobacter thailandicus	0.0113649278327
32057	species	2|1117|1161|1185|1186|32057	Bacteria|Cyanobacteria|Nostocales|Rivulariaceae|Calothrix|Calothrix sp. PCC 7103	0.0113649278327
32054	species	2|1117|1161|1185|1186|32054	Bacteria|Cyanobacteria|Nostocales|Rivulariaceae|Calothrix|Calothrix parietina	0.0113649278327
32051	species	2|1117|1118|1129|32051	Bacteria|Cyanobacteria|Chroococcales|Synechococcus|Synechococcus sp. WH 7803	0.0113649278327
392484	species	2|1224|1236|72273|135616|40222|392484	Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Methylophaga|Methylophaga thiooxydans	0.0113649278327
247649	species	2|1239|91061|1385|186822|44249|247649	Bacteria|Firmicutes|Bacilli|Bacillales|Paenibacillaceae|Paenibacillus|Paenibacillus sp. Dex50-2	0.0113649278327
1428624	species	2|201174|1760|85011|2062|1883|1428624	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces sp. MUSC 125	0.0113649278327
238	species	2|976|117743|200644|49546|308865|238	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Elizabethkingia|Elizabethkingia meningoseptica	0.0113649278327
235	species	2|1224|28211|356|118882|234|235	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Brucellaceae|Brucella|Brucella abortus	0.0113649278327
236	species	2|1224|28211|356|118882|234|236	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Brucellaceae|Brucella|Brucella ovis	0.0113649278327
1470356	species	2|1239|186801|186802|31979|1485|1470356	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Candidatus Clostridium anorexicamassiliense	0.0113649278327
1470350	species	2|1239|526524|526525|128827|1470349|1470350	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Candidatus Stoquefichus|Candidatus Stoquefichus massiliensis	0.0113649278327
658659	species	2|1239|526524|526525|128827|658659	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelotrichaceae bacterium 3_1_53	0.0113649278327
1158760	species	2|1224|1236|135613|72276|106633|1158760	Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae|Thioalkalivibrio|Thioalkalivibrio sp. ALJ11	0.0113649278327
1693	species	2|201174|1760|85004|31953|1678|1693	Bacteria|Actinobacteria|Actinobacteria|Bifidobacteriales|Bifidobacteriaceae|Bifidobacterium|Bifidobacterium minimum	0.0113649278327
261524	species	2|201174|1760|85007|1762|1763|261524	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium liflandii	0.0113649278327
408174	species	2|1224|28211|356|45401|46913|408174	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Hyphomicrobiaceae|Devosia|Devosia insulae	0.0113649278327
344884	species	2|976|768503|768507|563798|246875|344884	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Algoriphagus|Algoriphagus terrigena	0.0113649278327
344882	species	2|1224|1236|135614|32033|83618|344882	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|Pseudoxanthomonas|Pseudoxanthomonas dokdonensis	0.0113649278327
344881	species	2|976|117743|200644|49546|237|344881	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium soli	0.0113649278327
1086510	species	2|1224|28216|80840|119060|32008|1086510	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia sp. MSMB175	0.0113649278327
469613	species	2|1224|1236|91347|543|469613	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Enterobacteriaceae bacterium 9_2_54FAA	0.0113649278327
328515	species	2|976|117743|200644|49546|363408|328515	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Nonlabens|Nonlabens dokdonensis	0.0113649278327
1502852	species	2|1224|28216|80840|75682|149698|1502852	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Massilia|Massilia sp. LC238	0.0113649278327
404318	species	2|1224|28211|356|82115|28105|404318	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Sinorhizobium|Sinorhizobium sp. NP1	0.0113649278327
453816	species	2|1224|28221|213481|213483|958|453816	Bacteria|Proteobacteria|Deltaproteobacteria|Bdellovibrionales|Bdellovibrionaceae|Bdellovibrio|Bdellovibrio exovorus	0.0113649278327
1217694	species	2|1224|1236|72274|468|469|1217694	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter sp. CIP 64.2	0.0113649278327
1217697	species	2|1224|1236|72274|468|469|1217697	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter sp. NIPH 1847	0.0113649278327
455353	species	2|1224|28211|356|41294|374|455353	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium sp. CCBAU 15544	0.0113649278327
723611	species	2|1224|28211|204441|723611	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|uncultured Rhodospirillales bacterium HF0500_23A22	0.0113649278327
1572646	species	2|976|200643|171549|171551|1348911|1572646	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Coprobacter|Coprobacter secundus	0.0113649278327
1202532	species	2|976|117743|200644|49546|237|1202532	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium sp. F52	0.0113649278327
336988	species	2|1239|91061|186826|81850|46254|336988	Bacteria|Firmicutes|Bacilli|Lactobacillales|Leuconostocaceae|Oenococcus|Oenococcus kitaharae	0.0113649278327
1393494	species	2|1393494	Bacteria|uncultured bacterium Contig1722	0.0113649278327
944547	species	2|1224|29547|213849|72294|28196|944547	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Arcobacter|Arcobacter sp. L	0.0113649278327
36808	species	2|201174|1760|85007|1653|1716|36808	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium bovis	0.0113649278327
36809	species	2|201174|1760|85007|1762|1763|36809	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium abscessus	0.0113649278327
457401	species	2|1224|1236|91347|543|561|457401	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Escherichia|Escherichia sp. 4_1_40B	0.0113649278327
931	species	2|1224|28216|119069|206349|919|931	Bacteria|Proteobacteria|Betaproteobacteria|Hydrogenophilales|Hydrogenophilaceae|Thiobacillus|Thiobacillus thioparus	0.0113649278327
930	species	2|1224|1236|225057|225058|119977|930	Bacteria|Proteobacteria|Gammaproteobacteria|Acidithiobacillales|Acidithiobacillaceae|Acidithiobacillus|Acidithiobacillus thiooxidans	0.0113649278327
1052817	species	2|1052815|1052817	Bacteria|Candidatus Aerophobetes|Aerophobetes bacterium SCGC AAA255-F10	0.0113649278327
36807	species	2|201174|1760|85006|85023|33882|36807	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Microbacterium|Microbacterium laevaniformans	0.0113649278327
1131703	species	2|203691|203692|136|137|399320|1131703	Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae|Sphaerochaeta|Sphaerochaeta globosa	0.0113649278327
1484460	species	2|976|117743|200644|49546|49277|1484460	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Psychroserpens|Psychroserpens jangbogonensis	0.0113649278327
1131707	species	2|203691|203692|136|137|399320|1131707	Bacteria|Spirochaetes|Spirochaetia|Spirochaetales|Spirochaetaceae|Sphaerochaeta|Sphaerochaeta pleomorpha	0.0113649278327
1157640	species	2|201174|1760|85011|2062|1883|1157640	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces sp. FxanaC1	0.0113649278327
120017	species	2759|5204|5257|5267|5268|5269|120017	Eukaryota|Basidiomycota|Ustilaginomycetes|Ustilaginales|Ustilaginaceae|Ustilago|Ustilago hordei	0.0113649278327
1160137	species	2|201174|1760|85007|85025|1817|1160137	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Nocardiaceae|Nocardia|Nocardia sp. BMG111209	0.0113649278327
1263054	species	2|976|200643|171549|815|816|1263054	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides thetaiotaomicron CAG:40	0.0113649278327
1263055	species	2|976|200643|171549|815|816|1263055	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides uniformis CAG:3	0.0113649278327
1263056	species	2|976|200643|171549|815|816|1263056	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides vulgatus CAG:6	0.0113649278327
1408319	species	2|1239|186801|186802|186803|1408319	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium AB2028	0.0113649278327
1263050	species	2|976|200643|171549|815|816|1263050	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides ovatus CAG:22	0.0113649278327
1263051	species	2|976|200643|171549|815|816|1263051	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides pectinophilus CAG:437	0.0113649278327
1263052	species	2|976|200643|171549|815|816|1263052	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides plebeius CAG:211	0.0113649278327
1263053	species	2|976|200643|171549|815|816|1263053	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides stercoris CAG:120	0.0113649278327
1824	species	2|201174|1760|85007|85025|1817|1824	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Nocardiaceae|Nocardia|Nocardia asteroides	0.0113649278327
44754	species	2|200918|188708|2419|1643950|2422|44754	Bacteria|Thermotogae|Thermotogae|Thermotogales|Fervidobacteriaceae|Fervidobacterium|Fervidobacterium gondwanense	0.0113649278327
84025	species	2|1239|186801|186802|31979|1485|84025	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium haemolyticum	0.0113649278327
44752	species	2|201174|1760|85007|85025|1827|44752	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Nocardiaceae|Rhodococcus|Rhodococcus wratislaviensis	0.0113649278327
157692	species	2|32066|203490|203491|1129771|32067|157692	Bacteria|Fusobacteria|Fusobacteriia|Fusobacteriales|Leptotrichiaceae|Leptotrichia|Leptotrichia goodfellowii	0.0113649278327
112009	species	2|1224|1236|112008|112009	Bacteria|Proteobacteria|Gammaproteobacteria|Ignatzschineria|Ignatzschineria larvae	0.0113649278327
1267973	species	2|201174|1760|85006|1268|1663|1267973	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Arthrobacter|Arthrobacter sp. H5	0.0113649278327
1502762	species	2|1224|28216|80840|75682|29580|1502762	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Janthinobacterium|Janthinobacterium sp. RA13	0.0113649278327
1408310	species	2|976|200643|171549|171552|838|1408310	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella sp. MA2016	0.0113649278327
1408311	species	2|1239|186801|186802|186803|265975|1408311	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Oribacterium|Oribacterium sp. FC2011	0.0113649278327
1179155	species	2|1224|1236|135623|641|1076727|1179155	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Candidatus Photodesmus|Candidatus Photodesmus blepharus	0.0113649278327
1172	species	2|1117|1161|1162|1163|1172	Bacteria|Cyanobacteria|Nostocales|Nostocaceae|Anabaena|Anabaena variabilis	0.0113649278327
95641	species	2|1224|1236|135618|403|39773|95641	Bacteria|Proteobacteria|Gammaproteobacteria|Methylococcales|Methylococcaceae|Methylomicrobium|Methylomicrobium buryatense	0.0113649278327
1535751	species	2|1239|91061|1385|186817|150247|1535751	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Anoxybacillus|Anoxybacillus sp. KU2-6(11)	0.0113649278327
1535750	species	2|1239|91061|1385|186824|2023|1535750	Bacteria|Firmicutes|Bacilli|Bacillales|Thermoactinomycetaceae|Thermoactinomyces|Thermoactinomyces sp. Gus2-1	0.0113649278327
795322	species	2|795322	Bacteria|bacterium enrichment culture clone 1(2010)	0.0113649278327
565564	species	2|201174|1760|85011|2062|1883|565564	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces sp. SM2(2008)	0.0113649278327
198431	species	198431	uncultured prokaryote	0.0113649278327
269673	species	2|1239|91061|1385|186821|2077|269673	Bacteria|Firmicutes|Bacilli|Bacillales|Sporolactobacillaceae|Sporolactobacillus|Sporolactobacillus terrae	0.0113649278327
1161927	species	10239|28883|10662|1161927	Viruses|Caudovirales|Myoviridae|Pseudomonas phage Lu11	0.0113649278327
1353894	species	2|976|117747|200666|84566|28453|1353894	Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Sphingobacteriaceae|Sphingobacterium|Sphingobacterium sp. enrichment culture clone GIN723	0.0113649278327
1161942	species	2|1239|186801|186802|541000|1263|1161942	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus|Ruminococcus champanellensis	0.0113649278327
67369	species	2|201174|1760|85011|2062|1883|67369	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces toxytricini	0.0113649278327
504937	species	2157|28890|183963|1644060|1644061|121871|504937	Archaea|Euryarchaeota|Halobacteria|Natrialbales|Natrialbaceae|Haloterrigena|Haloterrigena salina	0.0113649278327
648999	species	2|201174|1760|85008|28056|1873|648999	Bacteria|Actinobacteria|Actinobacteria|Micromonosporales|Micromonosporaceae|Micromonospora|Micromonospora sp. L5	0.0113649278327
529089	species	2|201174|1760|85011|2062|1883|529089	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces sp. 307-9	0.0113649278327
497727	species	2157|651137|1643678|1033996|1033997|497726|497727	Archaea|Thaumarchaeota|Nitrososphaeria|Nitrososphaerales|Nitrososphaeraceae|Nitrososphaera|Candidatus Nitrososphaera gargensis	0.0113649278327
497724	species	2|1224|29547|213849|72294|194|497724	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Campylobacteraceae|Campylobacter|Campylobacter subantarcticus	0.0113649278327
191960	species	2|1224|1236|349742|191960	Bacteria|Proteobacteria|Gammaproteobacteria|Sedimenticola|Sedimenticola selenatireducens	0.0113649278327
520708	species	2|1224|1236|72274|468|469|520708	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter sp. NIPH 817	0.0113649278327
520709	species	2|1224|1236|72274|468|469|520709	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Acinetobacter|Acinetobacter seifertii	0.0113649278327
407031	species	2|1224|28221|213118|213122|407031	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfobacterales|Desulfoarculaceae|uncultured Desulfoarculaceae bacterium	0.0113649278327
33894	species	2|201174|1760|85007|1762|1763|33894	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium africanum	0.0113649278327
482630	species	2|1117|1161|119859|482629|482630	Bacteria|Cyanobacteria|Nostocales|Microchaetaceae|Hassallia|Hassallia byssoidea	0.0113649278327
1548151	species	2|1224|29547|213849|72293|209|1548151	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Helicobacteraceae|Helicobacter|Helicobacter sp. MIT 11-5569	0.0113649278327
33898	species	2|201174|1760|85011|2062|1883|33898	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces galbus	0.0113649278327
571800	species	2|1224|1236|72274|468|497|571800	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Psychrobacter|Psychrobacter sp. G	0.0113649278327
667585	species	2|1224|28216|80840|119060|32008|667585	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia sp. JPY251	0.0113649278327
86188	species	2|1224|1236|135614|32033|86188	Bacteria|Proteobacteria|Gammaproteobacteria|Xanthomonadales|Xanthomonadaceae|[Pseudomonas] geniculata	0.0113649278327
529884	species	2|201174|1760|85006|85023|529883|529884	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Rhodoluna|Rhodoluna lacicola	0.0113649278327
2176	species	2157|28890|224756|94695|2206|2175|2176	Archaea|Euryarchaeota|Methanomicrobia|Methanosarcinales|Methanosarcinaceae|Methanohalophilus|Methanohalophilus mahii	0.0113649278327
663610	species	2|1224|28211|356|45404|184923|663610	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Beijerinckiaceae|Methylocapsa|Methylocapsa aurea	0.0113649278327
86187	species	2|1224|1236|91347|543|1297562|86187	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Phaseolibacter|Phaseolibacter flectens	0.0113649278327
378211	species	2|1224|28216|206389|75787|378210|378211	Bacteria|Proteobacteria|Betaproteobacteria|Rhodocyclales|Rhodocyclaceae|Methyloversatilis|Methyloversatilis universalis	0.0113649278327
2880	species	2759|2870|2877|2878|2879|2880	Eukaryota|Phaeophyceae|Ectocarpales|Ectocarpaceae|Ectocarpus|Ectocarpus siliculosus	0.0113649278327
1505232	species	2|65842|296141|1505233|1505234|1505231|1505232	Bacteria|Fibrobacteres|Chitinivibrionia|Chitinivibrionales|Chitinivibrionaceae|Chitinivibrio|Chitinivibrio alkaliphilus	0.0113649278327
67366	species	2|201174|1760|85011|2062|1883|67366	Bacteria|Actinobacteria|Actinobacteria|Streptomycetales|Streptomycetaceae|Streptomyces|Streptomyces spiroverticillatus	0.0113649278327
50452	species	2759|35493|3699|3700|50451|50452	Eukaryota|Streptophyta|Brassicales|Brassicaceae|Arabis|Arabis alpina	0.0113649278327
28091	species	2|1224|28216|206351|481|482|28091	Bacteria|Proteobacteria|Betaproteobacteria|Neisseriales|Neisseriaceae|Neisseria|Neisseria weaveri	0.0113649278327
28092	species	2|1224|28216|80840|119060|32008|28092	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia andropogonis	0.0113649278327
28095	species	2|1224|28216|80840|119060|32008|28095	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Burkholderia|Burkholderia gladioli	0.0113649278327
491918	species	2|201174|1760|85006|85023|55968|491918	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Leucobacter|Leucobacter chironomi	0.0113649278327
491919	species	2|1224|28216|80840|80864|28219|491919	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Brachymonas|Brachymonas chironomi	0.0113649278327
28099	species	2|1224|28211|356|82115|357|28099	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Agrobacterium|Agrobacterium rubi	0.0113649278327
373538	species	2|1224|28221|29|224464|162027|373538	Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Kofleriaceae|Haliangium|uncultured Haliangium sp.	0.0113649278327
155194	species	2|1224|28211|356|772|773|155194	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bartonellaceae|Bartonella|Bartonella bovis	0.0113649278327
