#CAMI Submission for Taxonomic Profiling
@Version:0.9.2
@SampleID:pensive_curie_9
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain
@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE
76634	genus	2|201174|1760|85006|85023|76634	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Mycetocola	0.0201491033649
40751	genus	2|1224|1236|72273|135617|40751	Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Thiotrichaceae|Thioploca	0.0201491033649
334211	genus	10239|151340|334211	Viruses|Papillomaviridae|Pipapillomavirus	0.0201491033649
76023	genus	2|1117|1118|76023	Bacteria|Cyanobacteria|Chroococcales|Halothece	0.0201491033649
1198976	genus	10239|28883|10662|1198976	Viruses|Caudovirales|Myoviridae|Hapunalikevirus	0.0201491033649
2233	genus	2157|28890|183980|2231|2232|2233	Archaea|Euryarchaeota|Archaeoglobi|Archaeoglobales|Archaeoglobaceae|Archaeoglobus	0.0201491033649
11229	genus	10239|11157|11158|11229	Viruses|Mononegavirales|Paramyxoviridae|Morbillivirus	0.0201491033649
596707	genus	2|201174|1760|85006|1268|596707	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Sinomonas	0.0201491033649
206664	genus	2|1224|28221|213115|213117|206664	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfohalobiaceae|Desulfonauticus	0.0201491033649
1511859	genus	10239|1511858|1511859	Viruses|Turriviridae|Alphaturrivirus	0.0201491033649
333921	genus	10239|151340|333921	Viruses|Papillomaviridae|Xipapillomavirus	0.0201491033649
99	genus	2|1224|28211|356|335928|99	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Xanthobacteraceae|Ancylobacter	0.0201491033649
5552	genus	2759|5204|155616|5234|1759442|5552	Eukaryota|Basidiomycota|Tremellomycetes|Tremellales|Trichosporonaceae|Trichosporon	0.0201491033649
1434049	genus	2|976|200643|171549|558415|1434049	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Marinilabiliaceae|Thermophagus	0.0201491033649
285810	genus	2759|4890|147541|92860|221670|285810	Eukaryota|Ascomycota|Dothideomycetes|Pleosporales|Cucurbitariaceae|Pyrenochaeta	0.0201491033649
293431	genus	2157|28890|183963|1644055|1644056|293431	Archaea|Euryarchaeota|Halobacteria|Haloferacales|Haloferacaceae|Haloquadratum	0.0402982067298
674981	genus	10239|11006|674981	Viruses|Totiviridae|Victorivirus	0.0604473100947
69578	genus	2|201174|1760|85006|85023|69578	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Cryobacterium	0.0201491033649
232244	genus	2|976|768503|768507|563798|232244	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Belliella	0.0201491033649
862261	genus	2|1239|186801|68295|186814|862261	Bacteria|Firmicutes|Clostridia|Thermoanaerobacterales|Thermoanaerobacteraceae|Caldanaerobius	0.0201491033649
1434002	genus	2|1224|28211|204455|31989|1434002	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Falsirhodobacter	0.0201491033649
1073986	genus	2157|28890|183963|1644055|1644056|1073986	Archaea|Euryarchaeota|Halobacteria|Haloferacales|Haloferacaceae|Halobellus	0.0201491033649
260964	genus	10239|11157|11158|260964	Viruses|Mononegavirales|Paramyxoviridae|Henipavirus	0.0201491033649
574899	genus	2|74201|203494|48461|203557|574899	Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Verrucomicrobiaceae|Haloferula	0.0201491033649
131079	genus	2|1224|28216|80840|119060|131079	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Limnobacter	0.0201491033649
1146845	genus	2|1224|28211|204441|41295|1146845	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Dongia	0.0201491033649
44013	genus	2|1224|28216|80840|119060|44013	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Burkholderiaceae|Polynucleobacter	0.0201491033649
2268	genus	2157|28889|183924|2266|114378|2268	Archaea|Crenarchaeota|Thermoprotei|Thermoproteales|Thermofilaceae|Thermofilum	0.0201491033649
1011	genus	2|976|768503|768507|89373|1011	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Sporocytophaga	0.0201491033649
568987	genus	2|1224|1236|91347|543|568987	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Candidatus Hamiltonella	0.0201491033649
1518149	genus	2|1224|1236|135622|267889|1518149	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Colwelliaceae|Thalassotalea	0.0201491033649
367298	genus	2|201174|1760|85006|85021|367298	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Intrasporangiaceae|Phycicoccus	0.0201491033649
33170	genus	2759|4890|4891|4892|4893|33170	Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Eremothecium	0.0201491033649
46200	genus	2|200930|68337|191393|191394|46200	Bacteria|Deferribacteres|Deferribacteres|Deferribacterales|Deferribacteraceae|Geovibrio	0.0201491033649
28884	genus	2|1224|1236|72273|135616|28884	Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Hydrogenovibrio	0.0201491033649
395331	genus	2157|28890|224756|2191|1198451|395331	Archaea|Euryarchaeota|Methanomicrobia|Methanomicrobiales|Methanoregulaceae|Methanoregula	0.0201491033649
379068	genus	2|976|117743|200644|49546|379068	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Galbibacter	0.0201491033649
186768	genus	10239|186766|186768	Viruses|Narnaviridae|Mitovirus	0.0201491033649
1187887	genus	2|976|768503|768507|563798|1187887	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Nitritalea	0.0201491033649
162491	genus	2|201174|1760|85006|85016|162491	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Cellulomonadaceae|Oerskovia	0.0201491033649
110456	genus	10239|28883|10744|110456	Viruses|Caudovirales|Podoviridae|T7likevirus	0.0201491033649
67753	genus	10239|69973|67753	Viruses|Closteroviridae|Crinivirus	0.0201491033649
1636618	genus	10239|28883|10662|1636618	Viruses|Caudovirales|Myoviridae|Cp8unalikevirus	0.0201491033649
120961	genus	2|200795|32061|32064|1508635|120961	Bacteria|Chloroflexi|Chloroflexia|Chloroflexales|Roseiflexaceae|Roseiflexus	0.0201491033649
224455	genus	2|1224|28221|29|39|224455	Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Cystobacteraceae|Hyalangium	0.0201491033649
941338	genus	2|1239|91061|1385|186818|941338	Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|Bhargavaea	0.0201491033649
936	genus	2|1224|29547|213849|72293|936	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Helicobacteraceae|Thiovulum	0.0201491033649
762551	genus	2|976|117743|200644|49546|762551	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Jejuia	0.0201491033649
10319	genus	10239|548681|10292|10319	Viruses|Herpesvirales|Herpesviridae|Varicellovirus	0.0805964134596
215802	genus	2|1224|28221|29|215802	Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Enhygromyxa	0.0201491033649
92793	genus	2|1224|28216|80840|92793	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Aquabacterium	0.0201491033649
1541743	genus	2|1224|1236|1541743	Bacteria|Proteobacteria|Gammaproteobacteria|Candidatus Ruthia	0.0201491033649
660063	genus	2157|28890|224756|94695|660062|660063	Archaea|Euryarchaeota|Methanomicrobia|Methanosarcinales|Methermicoccaceae|Methermicoccus	0.0201491033649
69474	genus	2|1224|28211|766|775|69474	Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Rickettsiaceae|Orientia	0.0201491033649
1434006	genus	2|508458|649775|649776|649777|1434006	Bacteria|Synergistetes|Synergistia|Synergistales|Synergistaceae|Fretibacterium	0.0201491033649
85043	genus	2|201174|1760|85007|182102|85043	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Williamsiaceae|Williamsia	0.0201491033649
314318	genus	2|976|200643|171549|1471398|314318	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prolixibacteraceae|Prolixibacter	0.0201491033649
169133	genus	2|201174|1760|85006|1268|169133	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Citricoccus	0.0201491033649
33969	genus	2|1239|91061|186826|81852|33969	Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae|Melissococcus	0.0201491033649
1193503	genus	2|1224|1236|1240482|1240483|1193503	Bacteria|Proteobacteria|Gammaproteobacteria|Orbales|Orbaceae|Gilliamella	0.0201491033649
1170227	genus	2|640293|1170227	Bacteria|candidate division NC10|Candidatus Methylomirabilis	0.0201491033649
846	genus	2|1224|28216|80840|75682|846	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Oxalobacteraceae|Oxalobacter	0.0201491033649
1649508	genus	2|200795|189775|1649508	Bacteria|Chloroflexi|Thermomicrobia|Thermorudis	0.0201491033649
33973	genus	2|57723|204432|204433|204434|33973	Bacteria|Acidobacteria|Acidobacteriia|Acidobacteriales|Acidobacteriaceae|Acidobacterium	0.0201491033649
582472	genus	2|1224|1236|582472	Bacteria|Proteobacteria|Gammaproteobacteria|Wohlfahrtiimonas	0.0201491033649
1608298	genus	2|1224|1236|1608298	Bacteria|Proteobacteria|Gammaproteobacteria|Thiolapillus	0.0201491033649
188910	genus	2|1117|1161|119859|188910	Bacteria|Cyanobacteria|Nostocales|Microchaetaceae|Microchaete	0.0201491033649
1649459	genus	2|1239|186801|186802|31979|1649459	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Hungatella	0.0201491033649
1472649	genus	2|1239|526524|526525|128827|1472649	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Dielma	0.0201491033649
1623296	genus	10239|28883|10699|1623296	Viruses|Caudovirales|Siphoviridae|Phicbklikevirus	0.0201491033649
171412	genus	2|1239|91061|186826|186827|171412	Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Eremococcus	0.0201491033649
282132	genus	2|204428|204429|51291|92713|282132	Bacteria|Chlamydiae|Chlamydiia|Chlamydiales|Parachlamydiaceae|Candidatus Protochlamydia	0.0201491033649
1347386	genus	2|1239|186801|186802|31979|1347386	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Anaerosalibacter	0.0201491033649
660514	genus	2|1224|28211|204441|41295|660514	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Novispirillum	0.0201491033649
83677	genus	2|201174|1760|85012|83676|83677	Bacteria|Actinobacteria|Actinobacteria|Streptosporangiales|Nocardiopsaceae|Thermobifida	0.0201491033649
232523	genus	2|1224|28216|80840|80864|232523	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Hylemonella	0.0201491033649
364316	genus	2|1224|28216|80840|80864|364316	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Verminephrobacter	0.0201491033649
336809	genus	2|976|117743|200644|336809	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Candidatus Sulcia	0.0201491033649
1507401	genus	10239|10780|1507401	Viruses|Parvoviridae|Bocaparvovirus	0.0201491033649
140568	genus	10239|675063|675064|140568	Viruses|Tymovirales|Alphaflexiviridae|Allexivirus	0.0402982067298
288021	genus	2|1224|28211|362534|1331809|288021	Bacteria|Proteobacteria|Alphaproteobacteria|Kordiimonadales|Kordiimonadaceae|Kordiimonas	0.0201491033649
368783	genus	2|1224|28211|204441|433|368783	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Acidicaldus	0.0201491033649
335058	genus	2|1224|28216|80840|80864|335058	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Comamonadaceae|Pelomonas	0.0402982067298
529881	genus	2|201174|1760|85006|85023|529881	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Microbacteriaceae|Candidatus Aquiluna	0.0201491033649
69278	genus	2|1224|28211|356|69277|69278	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Aquamicrobium	0.0201491033649
1607807	genus	2157|28890|183967|1235850|1577788|1607807	Archaea|Euryarchaeota|Thermoplasmata|Methanomassiliicoccales|Methanomassiliicoccaceae|Candidatus Methanoplasma	0.0201491033649
175304	genus	2|1239|91061|1385|186817|175304	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Lentibacillus	0.0201491033649
332248	genus	2|1297|188787|118964|332247|332248	Bacteria|Deinococcus-Thermus|Deinococci|Deinococcales|Trueperaceae|Truepera	0.0201491033649
11286	genus	10239|11157|11270|11286	Viruses|Mononegavirales|Rhabdoviridae|Lyssavirus	0.0402982067298
1643951	genus	2|200918|188708|2419|188709|1643951	Bacteria|Thermotogae|Thermotogae|Thermotogales|Thermotogaceae|Pseudothermotoga	0.0402982067298
360731	genus	2|203682|203683|1127829|1127830|360731	Bacteria|Planctomycetes|Planctomycetia|Candidatus Brocadiales|Candidatus Brocadiaceae|Candidatus Jettenia	0.0201491033649
776	genus	2|1224|1236|118969|118968|776	Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Coxiellaceae|Coxiella	0.0402982067298
364409	genus	2|1224|28211|204441|433|364409	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Acetobacteraceae|Granulibacter	0.0201491033649
1443590	genus	2|1224|28216|713636|90627|1443590	Bacteria|Proteobacteria|Betaproteobacteria|Gallionellales|Gallionellaceae|Ferriphaselus	0.0201491033649
12163	genus	10239|675063|675068|12163	Viruses|Tymovirales|Betaflexiviridae|Carlavirus	0.0402982067298
573657	genus	2|1224|28211|356|573657	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Candidatus Hodgkinia	0.0201491033649
1623278	genus	10239|28883|10699|1623278	Viruses|Caudovirales|Siphoviridae|Bronlikevirus	0.0402982067298
477967	genus	10239|28883|10744|477967	Viruses|Caudovirales|Podoviridae|Phikmvlikevirus	0.0805964134596
10882	genus	10239|10880|10882	Viruses|Reoviridae|Orthoreovirus	0.0201491033649
12050	genus	10239|464095|675072|12050	Viruses|Picornavirales|Secoviridae|Waikavirus	0.0201491033649
1198989	genus	10239|28883|10662|1198989	Viruses|Caudovirales|Myoviridae|PhiCD119likevirus	0.0201491033649
4895	genus	2759|4890|147554|34346|4894|4895	Eukaryota|Ascomycota|Schizosaccharomycetes|Schizosaccharomycetales|Schizosaccharomycetaceae|Schizosaccharomyces	0.0201491033649
11014	genus	10239|249310|11014	Viruses|Chrysoviridae|Chrysovirus	0.0201491033649
10552	genus	10239|10508|10552	Viruses|Adenoviridae|Aviadenovirus	0.0201491033649
150830	genus	2|1224|28211|204455|31989|150830	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Roseibium	0.0201491033649
236756	genus	2|203682|203683|1127829|1127830|236756	Bacteria|Planctomycetes|Planctomycetia|Candidatus Brocadiales|Candidatus Brocadiaceae|Candidatus Scalindua	0.0201491033649
387095	genus	2|1224|28211|204455|31989|387095	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Maribius	0.0201491033649
113	genus	2|203682|203683|112|126|113	Bacteria|Planctomycetes|Planctomycetia|Planctomycetales|Planctomycetaceae|Gemmata	0.0201491033649
11640	genus	10239|11632|11640	Viruses|Retroviridae|Spumavirus	0.0201491033649
475080	genus	2759|4890|147550|5125|34397|475080	Eukaryota|Ascomycota|Sordariomycetes|Hypocreales|Clavicipitaceae|Torrubiella	0.0201491033649
75905	genus	2|200783|187857|32069|64898|75905	Bacteria|Aquificae|Aquificae|Aquificales|Aquificaceae|Thermocrinis	0.0402982067298
1623283	genus	10239|28883|10699|1623283	Viruses|Caudovirales|Siphoviridae|Chilikevirus	0.0402982067298
1742977	genus	2|1224|28211|356|119043|1742977	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhodobiaceae|Tepidicaulis	0.0201491033649
52607	genus	2|1117|52604|52607	Bacteria|Cyanobacteria|Pleurocapsales|Xenococcus	0.0201491033649
10806	genus	10239|10780|10806	Viruses|Parvoviridae|Ambidensovirus	0.0201491033649
1075397	genus	2157|28890|183963|1644055|1644056|1075397	Archaea|Euryarchaeota|Halobacteria|Haloferacales|Haloferacaceae|Halolamina	0.0201491033649
28905	genus	2|1224|28211|766|28905	Bacteria|Proteobacteria|Alphaproteobacteria|Rickettsiales|Caedibacter	0.0201491033649
235572	genus	2|1224|1236|135619|28256|235572	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Halomonadaceae|Candidatus Portiera	0.0201491033649
1562565	genus	2|57723|1562566|1562565	Bacteria|Acidobacteria|Blastocatellia|Pyrinomonas	0.0201491033649
29548	genus	2|976|1100069|563843|29548	Bacteria|Bacteroidetes|Bacteroidetes Order II. Incertae sedis|Rhodothermaceae|Rhodothermus	0.0201491033649
461	genus	2|1224|1236|118969|444|461	Bacteria|Proteobacteria|Gammaproteobacteria|Legionellales|Legionellaceae|Fluoribacter	0.0201491033649
11019	genus	10239|11018|11019	Viruses|Togaviridae|Alphavirus	0.0201491033649
174708	genus	2|1239|526524|526525|128827|174708	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Allobaculum	0.0201491033649
1269201	genus	2157|28890|183963|1644060|1644061|1269201	Archaea|Euryarchaeota|Halobacteria|Natrialbales|Natrialbaceae|Salinarchaeum	0.0201491033649
71655	genus	2|1224|1236|91347|543|71655	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Brenneria	0.0201491033649
1051	genus	2|1224|1236|135613|72276|1051	Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae|Ectothiorhodospira	0.0201491033649
1279388	genus	2|1239|526524|526525|128827|1279388	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Kandleria	0.0201491033649
2279	genus	2157|28889|183924|114380|2272|2279	Archaea|Crenarchaeota|Thermoprotei|Desulfurococcales|Desulfurococcaceae|Staphylothermus	0.0201491033649
2147	genus	2|544448|31969|186329|2146|2147	Bacteria|Tenericutes|Mollicutes|Acholeplasmatales|Acholeplasmataceae|Acholeplasma	0.0201491033649
1511911	genus	10239|10780|1511911	Viruses|Parvoviridae|Tetraparvovirus	0.0201491033649
1640153	genus	2|1239|186801|186802|31979|1640153	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Caldisalinibacter	0.0201491033649
1330547	genus	2|1224|1236|91347|543|1330547	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Kosakonia	0.0201491033649
5314	genus	2759|5204|155619|5303|5313|5314	Eukaryota|Basidiomycota|Agaricomycetes|Polyporales|Ganodermataceae|Ganoderma	0.0201491033649
278028	genus	2759|4890|4891|4892|4893|278028	Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Saccharomycetaceae|Naumovozyma	0.0201491033649
2044	genus	2|201174|1760|85009|85015|2044	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Nocardioidaceae|Pimelobacter	0.0201491033649
66831	genus	2|1239|91061|186826|186827|66831	Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae|Facklamia	0.0201491033649
112040	genus	2|976|117743|200644|49546|112040	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Zobellia	0.0201491033649
5206	genus	2759|5204|155616|5234|5215|5206	Eukaryota|Basidiomycota|Tremellomycetes|Tremellales|Tremellaceae|Filobasidiella	0.0201491033649
333922	genus	10239|151340|333922	Viruses|Papillomaviridae|Betapapillomavirus	0.0201491033649
184869	genus	2|201174|1760|2037|2049|184869	Bacteria|Actinobacteria|Actinobacteria|Actinomycetales|Actinomycetaceae|Varibaculum	0.0201491033649
1611681	genus	2|976|200643|171549|171550|1611681	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Rikenellaceae|Mucinivorans	0.0201491033649
212745	genus	2|1224|1236|72274|135621|212745	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Pseudomonadaceae|Serpens	0.0201491033649
700595	genus	2|1224|28221|213115|194924|700595	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfocurvus	0.0201491033649
1765964	genus	2|1224|1236|135613|72276|1765964	Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae|Acidihalobacter	0.0201491033649
1470349	genus	2|1239|526524|526525|128827|1470349	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Candidatus Stoquefichus	0.0201491033649
5500	genus	2759|4890|147545|33183|5500	Eukaryota|Ascomycota|Eurotiomycetes|Onygenales|Coccidioides	0.0201491033649
95337	genus	10239|11974|95337	Viruses|Caliciviridae|Vesivirus	0.0201491033649
699180	genus	10239|10880|699180	Viruses|Reoviridae|Dinovernavirus	0.0201491033649
11584	genus	10239|11571|11584	Viruses|Bunyaviridae|Phlebovirus	0.0201491033649
39643	genus	2|1224|28221|29|49|39643	Bacteria|Proteobacteria|Deltaproteobacteria|Myxococcales|Polyangiaceae|Sorangium	0.0201491033649
9605	genus	2759|7711|40674|9443|9604|9605	Eukaryota|Chordata|Mammalia|Primates|Hominidae|Homo	0.0201491033649
12036	genus	10239|119163|12036	Viruses|Luteoviridae|Luteovirus	0.0201491033649
153057	genus	10239|11632|153057	Viruses|Retroviridae|Alpharetrovirus	0.0201491033649
1237	genus	2|1224|1236|72273|135616|1237	Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Piscirickettsia	0.0201491033649
1766253	genus	2|1239|186801|186802|186803|1766253	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Agathobacter	0.0201491033649
114185	genus	2|1224|1236|135619|28256|114185	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Halomonadaceae|Candidatus Carsonella	0.0201491033649
2225	genus	2157|28890|224756|94695|2206|2225	Archaea|Euryarchaeota|Methanomicrobia|Methanosarcinales|Methanosarcinaceae|Methanococcoides	0.0201491033649
1007	genus	2|976|117747|200666|89374|1007	Bacteria|Bacteroidetes|Sphingobacteriia|Sphingobacteriales|Saprospiraceae|Saprospira	0.0201491033649
28250	genus	2|976|117743|200644|49546|28250	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Ornithobacterium	0.0201491033649
10912	genus	10239|10880|10912	Viruses|Reoviridae|Rotavirus	0.0201491033649
10242	genus	10239|10240|10242	Viruses|Poxviridae|Orthopoxvirus	0.0201491033649
12137	genus	10239|12137	Viruses|Sobemovirus	0.0201491033649
1471399	genus	2|976|200643|171549|1471398|1471399	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prolixibacteraceae|Draconibacterium	0.0201491033649
1330069	genus	10239|464095|12058|1330069	Viruses|Picornavirales|Picornaviridae|Megrivirus	0.0201491033649
40136	genus	2|1224|28211|356|41294|40136	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Oligotropha	0.0201491033649
83551	genus	2|204428|204429|51291|92713|83551	Bacteria|Chlamydiae|Chlamydiia|Chlamydiales|Parachlamydiaceae|Parachlamydia	0.0201491033649
227307	genus	10239|39724|227307	Viruses|Circoviridae|Gyrovirus	0.0201491033649
10657	genus	10239|10656|10657	Viruses|Tectiviridae|Tectivirus	0.0201491033649
10639	genus	10239|186534|10639	Viruses|Caulimoviridae|Caulimovirus	0.0201491033649
65496	genus	2|201174|1760|85010|2070|65496	Bacteria|Actinobacteria|Actinobacteria|Pseudonocardiales|Pseudonocardiaceae|Actinoalloteichus	0.0201491033649
1048757	genus	2|1224|1236|91347|543|1048757	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Candidatus Moranella	0.0201491033649
92944	genus	2|1224|28211|204455|31989|92944	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Ketogulonicigenium	0.0201491033649
194960	genus	10239|464095|12058|194960	Viruses|Picornavirales|Picornaviridae|Kobuvirus	0.0201491033649
451512	genus	2|1224|1236|91347|543|451512	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Mangrovibacter	0.0201491033649
96	genus	2|1224|28216|713636|90627|96	Bacteria|Proteobacteria|Betaproteobacteria|Gallionellales|Gallionellaceae|Gallionella	0.0201491033649
323620	genus	2|1224|28211|356|82115|323620	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Rhizobiaceae|Shinella	0.0201491033649
1434048	genus	2|57723|1434048	Bacteria|Acidobacteria|Thermoanaerobaculum	0.0201491033649
2284	genus	2157|28889|183924|2281|118883|2284	Archaea|Crenarchaeota|Thermoprotei|Sulfolobales|Sulfolobaceae|Sulfolobus	0.0201491033649
4951	genus	2759|4890|4891|4892|34353|4951	Eukaryota|Ascomycota|Saccharomycetes|Saccharomycetales|Dipodascaceae|Yarrowia	0.0201491033649
451373	genus	2|976|768503|768507|89373|451373	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Rudanella	0.0201491033649
414715	genus	2|201174|1760|414714|414713|414715	Bacteria|Actinobacteria|Actinobacteria|Catenulisporales|Actinospicaceae|Actinospica	0.0201491033649
29404	genus	2|201174|1760|85009|31957|29404	Bacteria|Actinobacteria|Actinobacteria|Propionibacteriales|Propionibacteriaceae|Microlunatus	0.0201491033649
908284	genus	2|1224|1236|135625|712|908284	Bacteria|Proteobacteria|Gammaproteobacteria|Pasteurellales|Pasteurellaceae|Necropsobacter	0.0201491033649
1269	genus	2|201174|1760|85006|1268|1269	Bacteria|Actinobacteria|Actinobacteria|Micrococcales|Micrococcaceae|Micrococcus	0.0402982067298
1621534	genus	2|1224|1236|135622|72275|1621534	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Paraglaciecola	0.0201491033649
1682492	genus	2|1224|1236|91347|543|1682492	Bacteria|Proteobacteria|Gammaproteobacteria|Enterobacteriales|Enterobacteriaceae|Candidatus Tachikawaea	0.0201491033649
10652	genus	10239|186534|10652	Viruses|Caulimoviridae|Badnavirus	0.0201491033649
1494913	genus	2|976|768503|768507|89373|1494913	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cytophagaceae|Anditalea	0.0201491033649
187213	genus	10239|1511857|157897|187213	Viruses|Ligamenvirales|Rudiviridae|Rudivirus	0.0201491033649
1335631	genus	2|1224|1236|1240482|1240483|1335631	Bacteria|Proteobacteria|Gammaproteobacteria|Orbales|Orbaceae|Frischella	0.0201491033649
1495041	genus	2|1224|28211|1495041	Bacteria|Proteobacteria|Alphaproteobacteria|Thermopetrobacter	0.0201491033649
241421	genus	2|1117|1150|241421	Bacteria|Cyanobacteria|Oscillatoriales|Crinalium	0.0201491033649
1706036	genus	2|142182|219685|219686|219687|1706036	Bacteria|Gemmatimonadetes|Gemmatimonadetes|Gemmatimonadales|Gemmatimonadaceae|Gemmatirosa	0.0201491033649
